	Syncephalastrum_racemosum_CBS_440.59_Plus.aa	Syncephalastrum_racemosum_CBS_441.59-.aa
OG0018238		GBNXB_018695-T1
OG0018239		GBNXB_018696-T1
OG0018240		GBNXB_018698-T1
OG0018241		GBNXB_018699-T1
OG0018242		GBNXB_018702-T1
OG0018243		GBNXB_018704-T1
OG0018244		GBNXB_018705-T1
OG0018245		GBNXB_018706-T1
OG0018246		GBNXB_018707-T1
OG0018247		GBNXB_018708-T1
OG0018248		GBNXB_018709-T1
OG0018249		GBNXB_018710-T1
OG0018250		GBNXB_018712-T1
OG0018251		GBNXB_018713-T1
OG0018252		GBNXB_018714-T1
OG0018253		GBNXB_018715-T1
OG0018254		GBNXB_018716-T1
OG0018255		GBNXB_018717-T1
OG0018256		GBNXB_018719-T1
OG0018257		GBNXB_018722-T1
OG0018258		GBNXB_018723-T1
OG0018259		GBNXB_018724-T1
OG0018260		GBNXB_018726-T1
OG0018261		GBNXB_018727-T1
OG0018262		GBNXB_018728-T1
OG0018263		GBNXB_018729-T1
OG0018264		GBNXB_018731-T1
OG0018265		GBNXB_018732-T1
OG0018266		GBNXB_018733-T1
OG0018267		GBNXB_018734-T1
OG0018268		GBNXB_018735-T1
OG0018269		GBNXB_018736-T1
OG0018270		GBNXB_018737-T1
OG0018271		GBNXB_018738-T1
OG0018272		GBNXB_018739-T1
OG0018273		GBNXB_018740-T1
OG0018274		GBNXB_018741-T1
OG0018275		GBNXB_018743-T1
OG0018276		GBNXB_018744-T1
OG0018277		GBNXB_018746-T1
OG0018278		GBNXB_018747-T1
OG0018279		GBNXB_018748-T1
OG0018280		GBNXB_018749-T1
OG0018281		GBNXB_018756-T1
OG0018282		GBNXB_018757-T1
OG0018283		GBNXB_018759-T1
OG0018284		GBNXB_018761-T1
OG0018285		GBNXB_018765-T1
OG0018286		GBNXB_018767-T1
OG0018287		GBNXB_018773-T1
OG0018288		GBNXB_018775-T1
OG0018289		GBNXB_018779-T1
OG0018290		GBNXB_018784-T1
OG0018291		GBNXB_018789-T1
OG0018292		GBNXB_018791-T1
OG0018293		GBNXB_018793-T1
OG0018294		GBNXB_018795-T1
OG0018295		GBNXB_018797-T1
OG0018296		GBNXB_018799-T1
OG0018297		GBNXB_018802-T1
OG0018298		GBNXB_018805-T1
OG0018299		GBNXB_018806-T1
OG0018300		GBNXB_018808-T1
OG0018301		GBNXB_018809-T1
OG0018302		GBNXB_018810-T1
OG0018303		GBNXB_018811-T1
OG0018304		GBNXB_018813-T1
OG0018305		GBNXB_018814-T1
OG0018306		GBNXB_018815-T1
OG0018307		GBNXB_018816-T1
OG0018308		GBNXB_018820-T1
OG0018309		GBNXB_018829-T1
OG0018310		GBNXB_018830-T1
OG0018311		GBNXB_018832-T1
OG0018312		GBNXB_018833-T1
OG0018313		GBNXB_018835-T1
OG0018314		GBNXB_018836-T1
OG0018315		GBNXB_018837-T1
OG0018316		GBNXB_018838-T1
OG0018317		GBNXB_018839-T1
OG0018318		GBNXB_018840-T1
OG0018319		GBNXB_018841-T1
OG0018320		GBNXB_018842-T1
OG0018321		GBNXB_018843-T1
OG0018322		GBNXB_018844-T1
OG0018323		GBNXB_018845-T1
OG0018324		GBNXB_018846-T1
OG0018325		GBNXB_018847-T1
OG0018326		GBNXB_018850-T1
OG0018327		GBNXB_018851-T1
OG0018328		GBNXB_018853-T1
OG0018329		GBNXB_018854-T1
OG0018330		GBNXB_018855-T1
OG0018331		GBNXB_018857-T1
OG0018332		GBNXB_018858-T1
OG0018333		GBNXB_018859-T1
OG0018334		GBNXB_018860-T1
OG0018335		GBNXB_018861-T1
OG0018336		GBNXB_018862-T1
OG0018337		GBNXB_018863-T1
OG0018338		GBNXB_018864-T1
OG0018339		GBNXB_018865-T1
OG0018340		GBNXB_018866-T1
OG0018341		GBNXB_018867-T1
OG0018342		GBNXB_018868-T1
OG0018343		GBNXB_018870-T1
OG0018344		GBNXB_018874-T1
OG0018345		GBNXB_018875-T1
OG0018346		GBNXB_018882-T1
OG0018347		GBNXB_018888-T1
OG0018348		GBNXB_018894-T1
OG0018349		GBNXB_018895-T1
OG0018350		GBNXB_018898-T1
OG0018351		GBNXB_018899-T1
OG0018352		GBNXB_018902-T1
OG0018353		GBNXB_018903-T1
OG0018354		GBNXB_018909-T1
OG0018355		GBNXB_018912-T1
OG0018356		GBNXB_018913-T1
OG0018357		GBNXB_018915-T1
OG0018358		GBNXB_018916-T1
OG0018359		GBNXB_018917-T1
OG0018360		GBNXB_018918-T1
OG0018361		GBNXB_018919-T1
OG0018362		GBNXB_018920-T1
OG0018363		GBNXB_018921-T1
OG0018364		GBNXB_018922-T1
OG0018365		GBNXB_018923-T1
OG0018366		GBNXB_018924-T1
OG0018367		GBNXB_018925-T1
OG0018368		GBNXB_018936-T1
OG0018369		GBNXB_018937-T1
OG0018370		GBNXB_018938-T1
OG0018371		GBNXB_018939-T1
OG0018372		GBNXB_018941-T1
OG0018373		GBNXB_018942-T1
OG0018374		GBNXB_018944-T1
OG0018375		GBNXB_018945-T1
OG0018376		GBNXB_018946-T1
OG0018377		GBNXB_018947-T1
OG0018378		GBNXB_018948-T1
OG0018379		GBNXB_018950-T1
OG0018380		GBNXB_018951-T1
OG0018381		GBNXB_018952-T1
OG0018382		GBNXB_018953-T1
OG0018383		GBNXB_018954-T1
OG0018384		GBNXB_018955-T1
OG0018385		GBNXB_018957-T1
OG0018386		GBNXB_018958-T1
OG0018387		GBNXB_018959-T1
OG0018388		GBNXB_018961-T1
OG0018389		GBNXB_018962-T1
OG0018390		GBNXB_018963-T1
OG0018391		GBNXB_018964-T1
OG0018392		GBNXB_018965-T1
OG0018393		GBNXB_018967-T1
OG0018394		GBNXB_018968-T1
OG0018395		GBNXB_018970-T1
OG0018396		GBNXB_018971-T1
OG0018397		GBNXB_018972-T1
OG0018398		GBNXB_018973-T1
OG0018399		GBNXB_018974-T1
OG0018400		GBNXB_018975-T1
OG0018401		GBNXB_018976-T1
OG0018402		GBNXB_018977-T1
OG0018403		GBNXB_018978-T1
OG0018404		GBNXB_018979-T1
OG0018405		GBNXB_018980-T1
OG0018406		GBNXB_018981-T1
OG0018407		GBNXB_018982-T1
OG0018408		GBNXB_018983-T1
OG0018409		GBNXB_018984-T1
OG0018410		GBNXB_018985-T1
OG0018411		GBNXB_018986-T1
OG0018412		GBNXB_018987-T1
OG0018413		GBNXB_018988-T1
OG0018414		GBNXB_018991-T1
OG0018415		GBNXB_018992-T1
OG0018416		GBNXB_018993-T1
OG0018417		GBNXB_018994-T1
OG0018418		GBNXB_018995-T1
OG0018419		GBNXB_018997-T1
OG0018420		GBNXB_018998-T1
OG0018421		GBNXB_019007-T1
OG0018422		GBNXB_019009-T1
OG0018423		GBNXB_019011-T1
OG0018424		GBNXB_019022-T1
OG0018425		GBNXB_019023-T1
OG0018426		GBNXB_019031-T1
OG0018427		GBNXB_019035-T1
OG0018428		GBNXB_019037-T1
OG0018429		GBNXB_019040-T1
OG0018430		GBNXB_019042-T1
OG0018431		GBNXB_019049-T1
OG0018432		GBNXB_019050-T1
OG0018433		GBNXB_019052-T1
OG0018434		GBNXB_019053-T1
OG0018435		GBNXB_019054-T1
OG0018436		GBNXB_019055-T1
OG0018437		GBNXB_019057-T1
OG0018438		GBNXB_019058-T1
OG0018439		GBNXB_019059-T1
OG0018440		GBNXB_019060-T1
OG0018441		GBNXB_019061-T1
OG0018442		GBNXB_019064-T1
OG0018443		GBNXB_019065-T1
OG0018444		GBNXB_019066-T1
OG0018445		GBNXB_019067-T1
OG0018446		GBNXB_019068-T1
OG0018447		GBNXB_019072-T1
OG0018448		GBNXB_019073-T1
OG0018449		GBNXB_019075-T1
OG0018450		GBNXB_019076-T1
OG0018451		GBNXB_019077-T1
OG0018452		GBNXB_019082-T1
OG0018453		GBNXB_019089-T1
OG0018454		GBNXB_019095-T1
OG0018455		GBNXB_019103-T1
OG0018456		GBNXB_019104-T1
OG0018457		GBNXB_019106-T1
OG0018458		GBNXB_019107-T1
OG0018459		GBNXB_019108-T1
OG0018460		GBNXB_019109-T1
OG0018461		GBNXB_019110-T1
OG0018462		GBNXB_019111-T1
OG0018463		GBNXB_019113-T1
OG0018464		GBNXB_019114-T1
OG0018465		GBNXB_019116-T1
OG0018466		GBNXB_019117-T1
OG0018467		GBNXB_019118-T1
OG0018468		GBNXB_019119-T1
OG0018469		GBNXB_019120-T1
OG0018470		GBNXB_019121-T1
OG0018471		GBNXB_019122-T1
OG0018472		GBNXB_019123-T1
OG0018473		GBNXB_019124-T1
OG0018474		GBNXB_019125-T1
OG0018475		GBNXB_019126-T1
OG0018476		GBNXB_019127-T1
OG0018477		GBNXB_019128-T1
OG0018478		GBNXB_019129-T1
OG0018479		GBNXB_019131-T1
OG0018480		GBNXB_019132-T1
OG0018481		GBNXB_019134-T1
OG0018482		GBNXB_019135-T1
OG0018483		GBNXB_019136-T1
OG0018484		GBNXB_019137-T1
OG0018485		GBNXB_019138-T1
OG0018486		GBNXB_019140-T1
OG0018487		GBNXB_019141-T1
OG0018488		GBNXB_019143-T1
OG0018489		GBNXB_019145-T1
OG0018490		GBNXB_019146-T1
OG0018491		GBNXB_019155-T1
OG0018492		GBNXB_019157-T1
OG0018493		GBNXB_019158-T1
OG0018494		GBNXB_019160-T1
OG0018495		GBNXB_019161-T1
OG0018496		GBNXB_019162-T1
OG0018497		GBNXB_019165-T1
OG0018498		GBNXB_019166-T1
OG0018499		GBNXB_019170-T1
OG0018500		GBNXB_019171-T1
OG0018501		GBNXB_019177-T1
OG0018502		GBNXB_019181-T1
OG0018503		GBNXB_019182-T1
OG0018504		GBNXB_019183-T1
OG0018505		GBNXB_019185-T1
OG0018506		GBNXB_019188-T1
OG0018507		GBNXB_019190-T1
OG0018508		GBNXB_019191-T1
OG0018509		GBNXB_019193-T1
OG0018510		GBNXB_019194-T1
OG0018511		GBNXB_019195-T1
OG0018512		GBNXB_019203-T1
OG0018513		GBNXB_019204-T1
OG0018514		GBNXB_019205-T1
OG0018515		GBNXB_019206-T1
OG0018516		GBNXB_019207-T1
OG0018517		GBNXB_019208-T1
OG0018518		GBNXB_019209-T1
OG0018519		GBNXB_019210-T1
OG0018520		GBNXB_019211-T1
OG0018521		GBNXB_019217-T1
OG0018522		GBNXB_019218-T1
OG0018523		GBNXB_019221-T1
OG0018524		GBNXB_019222-T1
OG0018525		GBNXB_019223-T1
OG0018526		GBNXB_019224-T1
OG0018527		GBNXB_019229-T1
OG0018528		GBNXB_019234-T1
OG0018529		GBNXB_019236-T1
OG0018530		GBNXB_019237-T1
OG0018531		GBNXB_019239-T1
OG0018532		GBNXB_019240-T1
OG0018533		GBNXB_019246-T1
OG0018534		GBNXB_019249-T1
OG0018535		GBNXB_019250-T1
OG0018536		GBNXB_019252-T1
OG0018537		GBNXB_019253-T1
OG0018538		GBNXB_019254-T1
OG0018539		GBNXB_019255-T1
OG0018540		GBNXB_019256-T1
OG0018541		GBNXB_019257-T1
OG0018542		GBNXB_019258-T1
OG0018543		GBNXB_019262-T1
OG0018544		GBNXB_019263-T1
OG0018545		GBNXB_019264-T1
OG0018546		GBNXB_019265-T1
OG0018547		GBNXB_019267-T1
OG0018548		GBNXB_019268-T1
OG0018549		GBNXB_019269-T1
OG0018550		GBNXB_019270-T1
OG0018551		GBNXB_019271-T1
OG0018552		GBNXB_019272-T1
OG0018553		GBNXB_019273-T1
OG0018554		GBNXB_019274-T1
OG0018555		GBNXB_019275-T1
OG0018556		GBNXB_019276-T1
OG0018557		GBNXB_019277-T1
OG0018558		GBNXB_019278-T1
OG0018559		GBNXB_019280-T1
OG0018560		GBNXB_019282-T1
OG0018561		GBNXB_019283-T1
OG0018562		GBNXB_019284-T1
OG0018563		GBNXB_019285-T1
OG0018564		GBNXB_019287-T1
OG0018565		GBNXB_019288-T1
OG0018566		GBNXB_019292-T1
OG0018567		GBNXB_019293-T1
OG0018568		GBNXB_019294-T1
OG0018569		GBNXB_019295-T1
OG0018570		GBNXB_019296-T1
OG0018571		GBNXB_019297-T1
OG0018572		GBNXB_019298-T1
OG0018573		GBNXB_019299-T1
OG0018574		GBNXB_019300-T1
OG0018575		GBNXB_019301-T1
OG0018576		GBNXB_019302-T1
OG0018577		GBNXB_019304-T1
OG0018578		GBNXB_019305-T1
OG0018579		GBNXB_019306-T1
OG0018580		GBNXB_019307-T1
OG0018581		GBNXB_019309-T1
OG0018582		GBNXB_019310-T1
OG0018583		GBNXB_019311-T1
OG0018584		GBNXB_019312-T1
OG0018585		GBNXB_019314-T1
OG0018586		GBNXB_019315-T1
OG0018587		GBNXB_019317-T1
OG0018588		GBNXB_019318-T1
OG0018589		GBNXB_019320-T1
OG0018590		GBNXB_019330-T1
OG0018591		GBNXB_019333-T1
OG0018592		GBNXB_019335-T1
OG0018593		GBNXB_019337-T1
OG0018594		GBNXB_019338-T1
OG0018595		GBNXB_019339-T1
OG0018596		GBNXB_019340-T1
OG0018597		GBNXB_019341-T1
OG0018598		GBNXB_019344-T1
OG0018599		GBNXB_019345-T1
OG0018600		GBNXB_019346-T1
OG0018601		GBNXB_019351-T1
OG0018602		GBNXB_019353-T1
OG0018603		GBNXB_019354-T1
OG0018604		GBNXB_019358-T1
OG0018605		GBNXB_019363-T1
OG0018606		GBNXB_019371-T1
OG0018607		GBNXB_019374-T1
OG0018608		GBNXB_019375-T1
OG0018609		GBNXB_019376-T1
OG0018610		GBNXB_019377-T1
OG0018611		GBNXB_019380-T1
OG0018612		GBNXB_019382-T1
OG0018613		GBNXB_019383-T1
OG0018614		GBNXB_019384-T1
OG0018615		GBNXB_019386-T1
OG0018616		GBNXB_019387-T1
OG0018617		GBNXB_019388-T1
OG0018618		GBNXB_019389-T1
OG0018619		GBNXB_019393-T1
OG0018620		GBNXB_019395-T1
OG0018621		GBNXB_019397-T1
OG0018622		GBNXB_019398-T1
OG0018623		GBNXB_019399-T1
OG0018624		GBNXB_019401-T1
OG0018625		GBNXB_019402-T1
OG0018626		GBNXB_019403-T1
OG0018627		GBNXB_019404-T1
OG0018628		GBNXB_019405-T1
OG0018629		GBNXB_019406-T1
OG0018630		GBNXB_019408-T1
OG0018631		GBNXB_019410-T1
OG0018632		GBNXB_019412-T1
OG0018633		GBNXB_019414-T1
OG0018634		GBNXB_019420-T1
OG0018635		GBNXB_019422-T1
OG0018636		GBNXB_019424-T1
OG0018637		GBNXB_019425-T1
OG0018638		GBNXB_019426-T1
OG0018639		GBNXB_019427-T1
OG0018640		GBNXB_019429-T1
OG0018641		GBNXB_019431-T1
OG0018642		GBNXB_019432-T1
OG0018643		GBNXB_019433-T1
OG0018644		GBNXB_019435-T1
OG0018645		GBNXB_019437-T1
OG0018646		GBNXB_019438-T1
OG0018647		GBNXB_019439-T1
OG0018648		GBNXB_019440-T1
OG0018649		GBNXB_019441-T1
OG0018650		GBNXB_019442-T1
OG0018651		GBNXB_019443-T1
OG0018652		GBNXB_019444-T1
OG0018653		GBNXB_019445-T1
OG0018654		GBNXB_019446-T1
OG0018655		GBNXB_019447-T1
OG0018656		GBNXB_019448-T1
OG0018657		GBNXB_019449-T1
OG0018658		GBNXB_019450-T1
OG0018659		GBNXB_019451-T1
OG0018660		GBNXB_019455-T1
OG0018661		GBNXB_019456-T1
OG0018662		GBNXB_019457-T1
OG0018663		GBNXB_019458-T1
OG0018664		GBNXB_019459-T1
OG0018665		GBNXB_019461-T1
OG0018666		GBNXB_019462-T1
OG0018667		GBNXB_019463-T1
OG0018668		GBNXB_019464-T1
OG0018669		GBNXB_019465-T1
OG0018670		GBNXB_019466-T1
OG0018671		GBNXB_019467-T1
OG0018672		GBNXB_019468-T1
OG0018673		GBNXB_019469-T1
OG0018674		GBNXB_019470-T1
OG0018675		GBNXB_019471-T1
OG0018676		GBNXB_019472-T1
OG0018677		GBNXB_019473-T1
OG0018678		GBNXB_019474-T1
OG0018679		GBNXB_019475-T1
OG0018680		GBNXB_019477-T1
OG0018681		GBNXB_019482-T1
OG0018682		GBNXB_019484-T1
OG0018683		GBNXB_019485-T1
OG0018684		GBNXB_019489-T1
OG0018685		GBNXB_019490-T1
OG0018686		GBNXB_019491-T1
OG0018687		GBNXB_019492-T1
OG0018688		GBNXB_019493-T1
OG0018689		GBNXB_019494-T1
OG0018690		GBNXB_019496-T1
OG0018691		GBNXB_019497-T1
OG0018692		GBNXB_019498-T1
OG0018693		GBNXB_019499-T1
OG0018694		GBNXB_019500-T1
OG0018695		GBNXB_019501-T1
OG0018696		GBNXB_019503-T1
OG0018697		GBNXB_019504-T1
OG0018698		GBNXB_019505-T1
OG0018699		GBNXB_019506-T1
OG0018700		GBNXB_019507-T1
OG0018701		GBNXB_019516-T1
OG0018702		GBNXB_019520-T1
OG0018703		GBNXB_019525-T1
OG0018704		GBNXB_019531-T1
OG0018705		GBNXB_019534-T1
OG0018706		GBNXB_019536-T1
OG0018707		GBNXB_019541-T1
OG0018708		GBNXB_019543-T1
OG0018709		GBNXB_019546-T1
OG0018710		GBNXB_019548-T1
OG0018711		GBNXB_019549-T1
OG0018712		GBNXB_019550-T1
OG0018713		GBNXB_019551-T1
OG0018714		GBNXB_019553-T1
OG0018715		GBNXB_019554-T1
OG0018716		GBNXB_019555-T1
OG0018717		GBNXB_019556-T1
OG0018718		GBNXB_019562-T1
OG0018719		GBNXB_019564-T1
OG0018720		GBNXB_019565-T1
OG0018721		GBNXB_019567-T1
OG0018722		GBNXB_019570-T1
OG0018723		GBNXB_019575-T1
OG0018724		GBNXB_019576-T1
OG0018725		GBNXB_019579-T1
OG0018726		GBNXB_019580-T1
OG0018727		GBNXB_019581-T1
OG0018728		GBNXB_019582-T1
OG0018729		GBNXB_019583-T1
OG0018730		GBNXB_019584-T1
OG0018731		GBNXB_019586-T1
OG0018732		GBNXB_019587-T1
OG0018733		GBNXB_019588-T1
OG0018734		GBNXB_019589-T1
OG0018735		GBNXB_019590-T1
OG0018736		GBNXB_019591-T1
OG0018737		GBNXB_019592-T1
OG0018738		GBNXB_019593-T1
OG0018739		GBNXB_019594-T1
OG0018740		GBNXB_019595-T1
OG0018741		GBNXB_019596-T1
OG0018742		GBNXB_019597-T1
OG0018743		GBNXB_019598-T1
OG0018744		GBNXB_019599-T1
OG0018745		GBNXB_019600-T1
OG0018746		GBNXB_019602-T1
OG0018747		GBNXB_019603-T1
OG0018748		GBNXB_019604-T1
OG0018749		GBNXB_019606-T1
OG0018750		GBNXB_019607-T1
OG0018751		GBNXB_019609-T1
OG0018752		GBNXB_019610-T1
OG0018753		GBNXB_019611-T1
OG0018754		GBNXB_019612-T1
OG0018755		GBNXB_019613-T1
OG0018756		GBNXB_019614-T1
OG0018757		GBNXB_019617-T1
OG0018758		GBNXB_019619-T1
OG0018759		GBNXB_019620-T1
OG0018760		GBNXB_019621-T1
OG0018761		GBNXB_019623-T1
OG0018762		GBNXB_019625-T1
OG0018763		GBNXB_019629-T1
OG0018764		GBNXB_019633-T1
OG0018765		GBNXB_019635-T1
OG0018766		GBNXB_019636-T1
OG0018767		GBNXB_019637-T1
OG0018768		GBNXB_019638-T1
OG0018769		GBNXB_019647-T1
OG0018770		GBNXB_019649-T1
OG0018771		GBNXB_019650-T1
OG0018772		GBNXB_019651-T1
OG0018773		GBNXB_019652-T1
OG0018774		GBNXB_019653-T1
OG0018775		GBNXB_019672-T1
OG0018776		GBNXB_019673-T1
OG0018777		GBNXB_019674-T1
OG0018778		GBNXB_019675-T1
OG0018779		GBNXB_019678-T1
OG0018780		GBNXB_019679-T1
OG0018781		GBNXB_019683-T1
OG0018782		GBNXB_019685-T1
OG0018783		GBNXB_019686-T1
OG0018784		GBNXB_019687-T1
OG0018785		GBNXB_019692-T1
OG0018786		GBNXB_019693-T1
OG0018787		GBNXB_019694-T1
OG0018788		GBNXB_019695-T1
OG0018789		GBNXB_019698-T1
OG0018790		GBNXB_019700-T1
OG0018791		GBNXB_019701-T1
OG0018792		GBNXB_019705-T1
OG0018793		GBNXB_019706-T1
OG0018794		GBNXB_019707-T1
OG0018795		GBNXB_019708-T1
OG0018796		GBNXB_019710-T1
OG0018797		GBNXB_019711-T1
OG0018798		GBNXB_019712-T1
OG0018799		GBNXB_019713-T1
OG0018800		GBNXB_019715-T1
OG0018801		GBNXB_019716-T1
OG0018802		GBNXB_019719-T1
OG0018803		GBNXB_019721-T1
OG0018804		GBNXB_019723-T1
OG0018805		GBNXB_019729-T1
OG0018806		GBNXB_019730-T1
OG0018807		GBNXB_019733-T1
OG0018808		GBNXB_019738-T1
OG0018809		GBNXB_019739-T1
OG0018810		GBNXB_019740-T1
OG0018811		GBNXB_019741-T1
OG0018812		GBNXB_019742-T1
OG0018813		GBNXB_019743-T1
OG0018814		GBNXB_019744-T1
OG0018815		GBNXB_019748-T1
OG0018816		GBNXB_019749-T1
OG0018817		GBNXB_019750-T1
OG0018818		GBNXB_019751-T1
OG0018819		GBNXB_019752-T1
OG0018820		GBNXB_019753-T1
OG0018821		GBNXB_019756-T1
OG0018822		GBNXB_019757-T1
OG0018823		GBNXB_019761-T1
OG0018824		GBNXB_019765-T1
OG0018825		GBNXB_019766-T1
OG0018826		GBNXB_019768-T1
OG0018827		GBNXB_019769-T1
OG0018828		GBNXB_019770-T1
OG0018829		GBNXB_019771-T1
OG0018830		GBNXB_019772-T1
OG0018831		GBNXB_019773-T1
OG0018832		GBNXB_019776-T1
OG0018833		GBNXB_019781-T1
OG0018834		GBNXB_019785-T1
OG0018835		GBNXB_019786-T1
OG0018836		GBNXB_019790-T1
OG0018837		GBNXB_019792-T1
OG0018838		GBNXB_019801-T1
OG0018839		GBNXB_019804-T1
OG0018840		GBNXB_019813-T1
OG0018841		GBNXB_019815-T1
OG0018842		GBNXB_019816-T1
OG0018843		GBNXB_019817-T1
OG0018844		GBNXB_019822-T1
OG0018845		GBNXB_019826-T1
OG0018846		GBNXB_019828-T1
OG0018847		GBNXB_019830-T1
OG0018848		GBNXB_019831-T1
OG0018849		GBNXB_019833-T1
OG0018850		GBNXB_019834-T1
OG0018851		GBNXB_019839-T1
OG0018852		GBNXB_019840-T1
OG0018853		GBNXB_019845-T1
OG0018854		GBNXB_019846-T1
OG0018855		GBNXB_019850-T1
OG0018856		GBNXB_019857-T1
OG0018857		GBNXB_019859-T1
OG0018858		GBNXB_019862-T1
OG0018859		GBNXB_019863-T1
OG0018860		GBNXB_019864-T1
OG0018861		GBNXB_019872-T1
OG0018862		GBNXB_019874-T1
OG0018863		GBNXB_019876-T1
OG0018864		GBNXB_019882-T1
OG0018865		GBNXB_019884-T1
OG0018866		GBNXB_019887-T1
OG0018867		GBNXB_019888-T1
OG0018868		GBNXB_019893-T1
OG0018869		GBNXB_019894-T1
OG0018870		GBNXB_019895-T1
OG0018871		GBNXB_019896-T1
OG0018872		GBNXB_019897-T1
OG0018873		GBNXB_019899-T1
OG0018874		GBNXB_019900-T1
OG0018875		GBNXB_019901-T1
OG0018876		GBNXB_019902-T1
OG0018877		GBNXB_019903-T1
OG0018878		GBNXB_019904-T1
OG0018879		GBNXB_019906-T1
OG0018880		GBNXB_019907-T1
OG0018881		GBNXB_019908-T1
OG0018882		GBNXB_019909-T1
OG0018883		GBNXB_019910-T1
OG0018884		GBNXB_019912-T1
OG0018885		GBNXB_019913-T1
OG0018886		GBNXB_019914-T1
OG0018887		GBNXB_019916-T1
OG0018888		GBNXB_019918-T1
OG0018889		GBNXB_019919-T1
OG0018890		GBNXB_019921-T1
OG0018891		GBNXB_019922-T1
OG0018892		GBNXB_019923-T1
OG0018893		GBNXB_019925-T1
OG0018894		GBNXB_019926-T1
OG0018895		GBNXB_019928-T1
OG0018896		GBNXB_019929-T1
OG0018897		GBNXB_019931-T1
OG0018898		GBNXB_019938-T1
OG0018899		GBNXB_019939-T1
OG0018900		GBNXB_019942-T1
OG0018901		GBNXB_019947-T1
OG0018902		GBNXB_019949-T1
OG0018903		GBNXB_019952-T1
OG0018904		GBNXB_019953-T1
OG0018905		GBNXB_019954-T1
OG0018906		GBNXB_019956-T1
OG0018907		GBNXB_019964-T1
OG0018908		GBNXB_019965-T1
OG0018909		GBNXB_019966-T1
OG0018910		GBNXB_019967-T1
OG0018911		GBNXB_019968-T1
OG0018912		GBNXB_019969-T1
OG0018913		GBNXB_019970-T1
OG0018914		GBNXB_019971-T1
OG0018915		GBNXB_019972-T1
OG0018916		GBNXB_019982-T1
OG0018917		GBNXB_019992-T1
OG0018918		GBNXB_019993-T1
OG0018919		GBNXB_019994-T1
OG0018920		GBNXB_019995-T1
OG0018921		GBNXB_019996-T1
OG0018922		GBNXB_019998-T1
OG0018923		GBNXB_019999-T1
OG0018924		GBNXB_020001-T1
OG0018925		GBNXB_020004-T1
OG0018926		GBNXB_020009-T1
OG0018927		GBNXB_020013-T1
OG0018928		GBNXB_020016-T1
OG0018929		GBNXB_020017-T1
OG0018930		GBNXB_020019-T1
OG0018931		GBNXB_020020-T1
OG0018932		GBNXB_020022-T1
OG0018933		GBNXB_020023-T1
OG0018934		GBNXB_020027-T1
OG0018935		GBNXB_020033-T1
OG0018936		GBNXB_020035-T1
OG0018937		GBNXB_020036-T1
OG0018938		GBNXB_020043-T1
OG0018939		GBNXB_020048-T1
OG0018940		GBNXB_020052-T1
OG0018941		GBNXB_020056-T1
OG0018942		GBNXB_020058-T1
OG0018943		GBNXB_020060-T1
OG0018944		GBNXB_020062-T1
OG0018945		GBNXB_020063-T1
OG0018946		GBNXB_020064-T1
OG0018947		GBNXB_020065-T1
OG0018948		GBNXB_020066-T1
OG0018949		GBNXB_020067-T1
OG0018950		GBNXB_020068-T1
OG0018951		GBNXB_020069-T1
OG0018952		GBNXB_020070-T1
OG0018953		GBNXB_020071-T1
OG0018954		GBNXB_020072-T1
OG0018955		GBNXB_020073-T1
OG0018956		GBNXB_020074-T1
OG0018957		GBNXB_020075-T1
OG0018958		GBNXB_020076-T1
OG0018959		GBNXB_020077-T1
OG0018960		GBNXB_020078-T1
OG0018961		GBNXB_020079-T1
OG0018962		GBNXB_020080-T1
OG0018963		GBNXB_020081-T1
OG0018964		GBNXB_020083-T1
OG0018965		GBNXB_020084-T1
OG0018966		GBNXB_020085-T1
OG0018967		GBNXB_020086-T1
OG0018968		GBNXB_020087-T1
OG0018969		GBNXB_020090-T1
OG0018970		GBNXB_020092-T1
OG0018971		GBNXB_020093-T1
OG0018972		GBNXB_020094-T1
OG0018973		GBNXB_020095-T1
OG0018974		GBNXB_020096-T1
OG0018975		GBNXB_020097-T1
OG0018976		GBNXB_020101-T1
OG0018977		GBNXB_020104-T1
OG0018978		GBNXB_020110-T1
OG0018979		GBNXB_020111-T1
OG0018980		GBNXB_020113-T1
OG0018981		GBNXB_020114-T1
OG0018982		GBNXB_020115-T1
OG0018983		GBNXB_020116-T1
OG0018984		GBNXB_020117-T1
OG0018985		GBNXB_020119-T1
OG0018986		GBNXB_020120-T1
OG0018987		GBNXB_020125-T1
OG0018988		GBNXB_020127-T1
OG0018989		GBNXB_020132-T1
OG0018990		GBNXB_020133-T1
OG0018991		GBNXB_020135-T1
OG0018992		GBNXB_020136-T1
OG0018993		GBNXB_020137-T1
OG0018994		GBNXB_020138-T1
OG0018995		GBNXB_020140-T1
OG0018996		GBNXB_020144-T1
OG0018997		GBNXB_020150-T1
OG0018998		GBNXB_020151-T1
OG0018999		GBNXB_020153-T1
OG0019000		GBNXB_020154-T1
OG0019001		GBNXB_020155-T1
OG0019002		GBNXB_020157-T1
OG0019003		GBNXB_020159-T1
OG0019004		GBNXB_020161-T1
OG0019005		GBNXB_020162-T1
OG0019006		GBNXB_020163-T1
OG0019007		GBNXB_020166-T1
OG0019008		GBNXB_020167-T1
OG0019009		GBNXB_020170-T1
OG0019010		GBNXB_020171-T1
OG0019011		GBNXB_020173-T1
